,country,page,last_edit,article_quality
521,Albania,Kiço Mustaqi,798552371,C
522,Albania,Manush Myftiu,805298454,Start
523,Albania,Kiço Ngjela,750637295,Start
524,Albania,Fan S. Noli,756676475,Stub
525,Albania,Josif Pashko,789270579,Start
526,Albania,Dhimitër Pasko,789270148,Stub
527,Albania,Pilo Peristeri,798617596,C
528,Albania,Myslim Peza,782089225,Start
529,Albania,Mihal Prifti,805535874,C
530,Albania,Sylejman Selimi,789270480,Start
531,Albania,Feçor Shehu,803818094,Stub
532,Albania,Medar Shtylla,798610664,B
533,Albania,Dhimitër Shuteriqi,804736157,C
534,Albania,Nako Spiru,785021038,Stub
535,Albania,Koço Theodhosi,790107288,Start
536,Albania,Haki Toska,788819297,C
537,Albania,Misto Treska,766524458,Stub
538,Albania,Kolë Tromara,805810754,Start
539,Albania,Eqrem Vlora,790240137,Start
540,Albania,Isuf Vrioni,756676581,Stub
541,Albania,Mihal Zallari,789270455,Start
542,Albania,Enkelejd Alibeaj,789270521,Start
543,Albania,Ndriçim Babasi,761708375,Start
544,Albania,Ilir Bano,789270450,C
545,Albania,Kosta Barka,803420950,C
546,Albania,Lulzim Basha,800150501,Start
547,Albania,Fatos Beja,801939407,Start
548,Albania,Ilir Beqaj,758633802,Start
549,Albania,Sali Berisha,789818165,Stub
550,Albania,Fatmir Besimi,756676145,Stub
551,Albania,Ben Blushi,789610969,C
552,Albania,Luçiano Boçi,790016758,Start
553,Albania,Ridvan Bode,756676226,Stub
554,Albania,Astrit Bushati,770033843,Stub
555,Albania,Ditmir Bushati,756676244,Stub
556,Albania,Aurel Bylykbashi,786498223,Start
557,Albania,Igli Cara,756676271,Stub
558,Albania,Kreshnik Çipi,805176809,Stub
559,Albania,Rrahim Çota,804882538,C
560,Albania,Leonard Demi,794083377,Start
561,Albania,Gëzim Dibra,756676301,Stub
562,Albania,Namik Dokle,783769001,Start
563,Albania,Tom Doshi,757341340,Stub
564,Albania,Vangjel Dule,798133285,C
565,Albania,Besnik Dushaj,785365028,Stub
566,Albania,Bashkim Fino,757354413,Stub
567,Albania,Jemin Gjana,792258578,Stub
568,Albania,Gjok Uldedaj,757856073,Stub
569,Albania,Ilir Gjoni,767275757,Stub
570,Albania,Viktor Gumi,759665935,Stub
571,Albania,Eduard Halimi,756676400,Stub
572,Albania,Sybi Hida,783776796,Stub
573,Albania,Pavlina Hoti,756676440,Start
574,Albania,Bedri Hoxha,802525670,C
575,Albania,Fatos Hoxha,775523322,Stub
576,Albania,Ismail Hoxha,776452586,Stub
577,Albania,Rajmond Hoxha,756676478,Stub
578,Albania,Shpëtim Idrizi,802469067,Stub
579,Albania,Fatbardh Kadilli,780161582,Stub
580,Albania,Lefter Koka,780289941,Stub
581,Albania,Adrian Kollozi,782619134,Stub
582,Albania,Ramiz Çobaj,766126905,Start
583,Albania,Spiro Ksera,756676568,Stub
584,Albania,Ylli Lama,783767908,Start
585,Albania,Arben Malaj,756676597,Stub
586,Albania,Lefter Maliqi,786199314,Stub
587,Albania,Branko Manoillovski,756676669,Stub
588,Albania,Mark Marku,756676653,Stub
589,Albania,Fatmir Mediu,800267301,Stub
590,Albania,Ilir Meta,786027545,Stub
591,Albania,Osman Metalla,789270179,Stub
592,Albania,Florjon Mima,756676704,Stub
593,Albania,Nasip Naço,756676720,Stub
594,Albania,Vasillaq Ngresi,756676726,Stub
595,Albania,Bujar Nishani,778811297,Start
596,Albania,Flamur Noka,756676745,Stub
597,Albania,Gazmend Oketa,756676759,Stub
598,Albania,Sokol Olldashi,756676762,Stub
599,Albania,Edi Paloka,756676764,Stub
600,Albania,Ndue Paluca,789270773,Stub
601,Albania,Gjergji Papa,756676189,Stub
602,Albania,Astrit Patozi,791805823,Stub
603,Albania,Gramoz Ruçi,789270787,Stub
604,Albania,Ilir Rusmali,799021548,Stub
605,Albania,Sherefedin Shehu,756676294,Stub
606,Albania,Tritan Shehu,802437878,Start
607,Albania,Luan Skuqi,756676308,Stub
608,Albania,Edmond Spaho,801477757,Stub
609,Albania,Paulin Sterkaj,801196501,Start
610,Albania,Dashnor Sula,756676344,Stub
611,Albania,Dashamir Tahiri,759665466,Stub
612,Albania,Vangjel Tavo,806100649,Start
613,Albania,Ardian Turku,791318746,Stub
614,Albania,Fatmir Xhafaj,790720998,Stub
615,Albania,Talat Xhaferi,789270821,Stub
616,Albania,Ferdinand Xhaferraj,789270781,Stub
617,Albania,Mehmet Xheka,788180335,Start
618,Albania,Selami Xhepa,774573397,Stub
619,Albania,Jahja Ballhysa,788181154,Stub
620,Albania,Mustafa Baruti,789269948,Start
621,Albania,Hajdar Blloshmi,788180488,Stub
622,Albania,Elmaz Boçe,788182620,Start
623,Albania,Hajredin Cakrani,788181540,Stub
624,Albania,Abaz Çelkupa,790721190,Start
625,Albania,Shefqet Daiu,783811255,Stub
626,Albania,Xhelal Deliallisi,805216034,C
627,Albania,Ymer Deliallisi,788180188,C
628,Albania,Mehmet Pashë Dërralla,756676543,Stub
629,Albania,Ibrahim Efendiu,789270765,Stub
630,Albania,Thanas Floqi,789270791,Stub
631,Albania,Azis Efendi Gjirokastra,790721285,C
632,Albania,Salih Gjuka,789270819,Stub
633,Albania,Luigj Gurakuqi,756676595,Stub
634,Albania,Mustafa Hanxhiu,788181486,Stub
635,Albania,Spiridon Ilo,756676607,Stub
636,Albania,Ismail Qemali Gramshi,789270816,Stub
637,Albania,Kurt Agë Kadiu,788180126,Stub
638,Albania,Xhelal Koprencka,756676688,Stub
639,Albania,Sherif Lengu,788231444,Stub
640,Albania,Dhimitër Mborja,756676691,Stub
641,Albania,Mustafa Merlika-Kruja,789270805,Stub
642,Albania,Jani Minga,802437821,Start
643,Albania,Qemal Mullai,798306442,Start
644,Albania,Myrteza Ali Struga,788181217,Start
645,Albania,Lef Nosi,756676740,Stub
646,Albania,Hamdi Ohri,756676752,Stub
647,Albania,Nebi Sefa,789270775,Stub
648,Albania,Jakup Veseli,790721040,Stub
649,Albania,Iliaz Vrioni,790721290,Stub
650,Albania,Riza Zogolli,715550103,Stub
651,Albania,Dhimitër Zografi,789270101,Stub
652,Albania,Safet Butka,798610656,Start
653,Albania,Mehmet Shehu,790721207,Stub
654,Albania,Template:Albania-diplomat-stub,789269975,Stub
655,Albania,Template:Albania-mayor-stub,747407704,Stub
656,Albania,Template:Albania-politician-stub,789269963,Start
657,Albania,Mimoza Ahmeti,789270058,Stub
658,Albania,Ali Alizoti,797490997,Stub
659,Albania,Hafëz Jusuf Azemi,800216192,Stub
660,Albania,Hafez Musa Ali Basha,715045524,Stub
661,Albania,Andon Beça,788180869,Stub
662,Albania,Ali Begeja,802438029,Start
663,Albania,Teofik Bekteshi,804330641,Start
664,Albania,Dervish Biçaku,801685456,Stub
665,Albania,Fuad Bicaku,789269967,Stub
666,Albania,Hasan Bicaku,789269952,Stub
667,Albania,Ibrahim Biçakçiu,801821151,Stub
668,Albania,Vasil Bollano,789269970,Stub
669,Albania,Met Bozi,789270166,Stub
670,Albania,Albert Brojka,795835388,Start
671,Albania,Maliq Bushati,789270019,Stub
672,Albania,Engjëll Cara,789270072,Start
673,Albania,Parid Cara,747538155,Start
674,Albania,Irfan Ceklkupa,789270074,Stub
675,Albania,Diana Çuli,770031114,Stub
676,Albania,Ahmet Dakli,802276196,C
677,Albania,Bashkim Dedja,784558743,Stub
678,Albania,Rifat Dedja,804346260,Start
679,Albania,Sulejman Delvina,789270130,Stub
680,Albania,Ali Derhemi,789270118,Stub
681,Albania,Abdurraman Dibra,789270104,Start
682,Albania,Izet Dibra,783776831,Stub
683,Albania,Lublin Dilja,789270151,Stub
684,Albania,Abedin Dino,789270106,Stub
685,Albania,Ymer Dishnica,789270044,Stub
686,Albania,Abdyl Dylaveri,789270835,Stub
687,Albania,Pandeli Evangjeli,790105068,C
688,Albania,Qamil Musa Haxhi Feza,789270132,Stub
689,Albania,Omer Fortuzi,789270140,Stub
690,Albania,Myqerem Fuga,764651177,Stub
691,Albania,Sami Gjebero,789270051,Start
692,Albania,Skënder Gjinushi,755220895,Stub
693,Albania,Sokol Gjoka,789269966,Stub
694,Albania,Petro Goga,805025020,Start
695,Albania,Zyber Hallulli,784148872,Start
696,Albania,Teodor Heba,789270153,Start
697,Albania,Hysen Hostopalli,540997313,Stub
698,Albania,Avdullah Hoti,443634517,Stub
699,Albania,Javer Hurshiti,394581557,Stub
700,Albania,Behexhed Hydi,800597956,Stub
701,Albania,Nesip Ibrahimi,787920862,Start
702,Albania,Rexhep Jella,764504709,Stub
703,Albania,Dhimitër Kacimbra,724379743,Stub
704,Albania,Besiana Kadare,789270434,Stub
705,Albania,Peço Kagjini,789270551,Stub
706,Albania,Mehmed Kalakula,719871255,Stub
707,Albania,Rasim Kalakula,744274019,Stub
708,Albania,Alfred Karamuço,789270171,Stub
709,Albania,Qemal Karosmani,792684433,Stub
710,Albania,Mihal Kasso,791225701,Stub
711,Albania,Isuf Keçi,799802367,Stub
712,Albania,Xhemal Kondi,789270569,Stub
713,Albania,Kostaq Kota,770031699,Start
714,Albania,Artur Kuko,763038683,Stub
715,Albania,Nikollë Lesi,804654525,Stub
716,Albania,Eqrem Libohova,776997584,Stub
717,Albania,Servet Libohova,774277095,Start
718,Albania,Ismail Lleshi,789270565,Stub
719,Albania,Sabit Lulo,789270538,Stub
720,Albania,Tomor Malasi,748847385,Stub
721,Albania,Ali Manaj,789270209,Stub
722,Albania,Ndue Marashi,789270447,Stub
723,Albania,Shkelqim Meta,789270559,Stub
724,Albania,Jashar Mezenxhiu,802437849,Stub
725,Albania,Hysni Milloshi,771170645,Stub
726,Albania,Paskal Milo,747588457,Stub
727,Albania,Hajdar Muneka,802444412,Start
728,Albania,Besnik Mustafaj,756880750,Stub
729,Albania,Xhemal Naipi,789270489,Stub
730,Albania,Nard Ndoka,789270437,Stub
731,Albania,Mustafa Bëssj Ndroqi,789270176,Stub
732,Albania,Abedin Nepravishta,785966439,Start
733,Albania,Adrian Neritani,789514693,Stub
734,Albania,Fadil Paçrami,718037112,Stub
735,Albania,Niko Peleshi,789270195,Stub
736,Albania,Servet Pëllumbi,789270563,Stub
737,Albania,Alfred Peza,789270207,Stub
738,Albania,Sabri Pilkati,789270198,Stub
739,Albania,Galip Ramadhi,792117312,Stub
740,Albania,Iljaz Reka,747637065,Stub
741,Albania,Alush Saraçi,789270525,Stub
742,Albania,Ymer Saraçi,789270419,Stub
743,Albania,Kasem Sejdini,718570312,Stub
744,Albania,Qazim Sejdini,766126315,Stub
745,Albania,Shaqir Vukaj,789270444,Stub
746,Albania,Behar Shtylla,789270430,Stub
747,Albania,Ibrahim Sina,789270388,Stub
748,Albania,Eqerem Spahia,789270481,Stub
749,Albania,Kreshnik Spahiu,789270555,Stub
750,Albania,Simon Stefani,802672368,Start
751,Albania,Mehmet Tahsini,802444083,Stub
752,Albania,Edmond Temelko,797183093,Stub
753,Albania,Menduh Thaçi,722858228,Start
754,Albania,Fuat Toptani,775992309,Start
755,Albania,Llazar Treska,802446449,Start
756,Albania,Ylli Vesel Shehu,712006120,Stub
757,Albania,Rustem Ymeri,788180507,Stub
758,Albania,Xhezair Zaganjori,806198002,C
759,Albania,Arjan Zaimi,790216379,C
760,Albania,Vilson Ahmeti,791318611,C
761,Albania,Safet Zhulali,802961482,C
762,Albania,Leandro Zoto,765106664,C
763,Albania,Nexhat Agolli,710180996,C
764,Albania,Ali Aliu,789270575,Stub
765,Albania,Ylli Asllani,793994990,Start
766,Albania,Azis Tahir Ajdonati,762110105,Start
767,Albania,Bislim Bajgora,789270600,Stub
768,Albania,Bardhok Biba,802437876,Start
769,Albania,Refo Çapari,787000827,Stub
770,Albania,Neritan Ceka,718627283,Stub
771,Albania,Hysni Curri,802437768,C
772,Albania,Ibrahim Dalliu,795643909,Start
773,Albania,Niazi Demi,786981321,Start
774,Albania,Fuat Dibra,789270644,Stub
775,Albania,Bujar Dida,738972939,Stub
776,Albania,Ahmed Dino,789270606,Stub
777,Albania,Rasih Dino,644399375,Stub
778,Albania,Nexhip Draga,747588488,Stub
779,Albania,Abas Ermenji,782427369,Stub
780,Albania,Sabri Godo,786728572,Start
781,Albania,Aćif Hadžiahmetović,742544909,Stub
782,Albania,Albulena Haxhiu,802444386,Start
783,Albania,High Council of Regency,746687347,Stub
784,Albania,Spiridon Kacarosi,747612892,Stub
785,Albania,Ali Këlcyra,784902264,Stub
786,Albania,Elez Koçi,745786836,Stub
787,Albania,Shahin Kolonja,789270633,Stub
788,Albania,Glauk Konjufca,765323312,C
789,Albania,Kryeziu Brothers,773016530,Stub
790,Albania,List of Albanian politicians,802444420,Start
791,Albania,Luiza Xhuvani,788272423,Stub
792,Albania,Gjon Markagjoni,761911357,Stub
793,Albania,Thoma Orollogaj,803573135,Start
794,Albania,Bedri Pejani,802437923,Start
795,Albania,Pertef Pogoni,789270634,Stub
796,Albania,Ymer Prizreni,739159083,Start
797,Albania,Chatin Sarachi,724621036,Stub
798,Albania,Ali Pasha of Gusinje,782329312,Stub
799,Albania,Tahir Veliu,802437937,Start
800,Albania,Visarion Xhuvani,785742807,Stub
801,Albania,Visar Ymeri,780207199,Start
802,Albania,Xhelal Pasha Zogolli,746764434,Start
803,Algeria,Nouria Benghabrit-Remaoun,802519267,Start
804,Algeria,Nadia Boubeghla,799959233,GA
805,Algeria,Fatiha Boudiaf,721981996,Start
806,Algeria,Zahra Dardouri,796608168,Stub
807,Algeria,Zohra Drif,806013558,Start
808,Algeria,Houda-Imane Faraoun,796627766,Stub
809,Algeria,Naima Farhi,803016375,B
810,Algeria,Farida Haddouche,800042876,Stub
811,Algeria,Louisa Hanoune,766231159,Start
812,Algeria,Fatima Zohra Karadja,747481177,Start
813,Algeria,Mounia Meslem,789446799,C
814,Algeria,Lalla Fatma N'Soumer,788458570,Start
815,Algeria,Nouara Saadia,708060571,Stub
816,Algeria,Khalida Toumi,802441492,B
817,Algeria,Zuhur Wanasi,803291657,Start
818,Algeria,Nouria Yamina Zerhouni,796300546,Start
819,Algeria,Leila Zerrougui,795485624,Start
820,Algeria,Ferhat Abbas,796666436,Stub
821,Algeria,Hocine Aït Ahmed,788299558,Start
822,Algeria,Mohamed Seghir Boushaki,770282657,Start
823,Algeria,Lyès Deriche,793167978,Start
824,Algeria,Mohamed Deriche,804073508,Start
825,Algeria,Abderrahmane Farès,788010268,Start
826,Algeria,Krim Belkacem,802574873,Start
827,Algeria,Ferhat Mehenni,796315940,Start
828,Algeria,Kasdi Merbah,795485627,Start
829,Algeria,Omar Oussedik,801466524,C
830,Algeria,Ahmed Ouyahia,771832169,Start
831,Algeria,Abane Ramdane,766231165,Stub
832,Algeria,Saïd Sadi,746646095,C
833,Algeria,Liamine Zéroual,805618028,C
834,Algeria,Emir Abdelkader,788827246,Start
835,Algeria,Cheikh Mokrani,805107344,GA
836,Algeria,Mohamed Boudia,757615880,Stub
837,Algeria,Mohamed Boudiaf,779427583,Stub
838,Algeria,Ali Boumendjel,713203530,Stub
839,Algeria,Abdelkader Hachani,785156476,Stub
840,Algeria,Mohamed Khider,805484867,Start
841,Algeria,Ahmed Bey ben Mohamed Chérif,779427849,Stub
842,Algeria,Ibrahim Bey,766079623,Start
843,Algeria,"List of beys of Constantine, Algeria",787911144,Start
844,Algeria,List of Ottoman governors of Algiers,797474291,Stub
845,Algeria,Hayreddin Barbarossa,804871585,C
846,Algeria,Chara Bachir,789017952,Stub
847,Algeria,Kara Baya,779427783,Stub
848,Algeria,Hammi Larouissi,793588934,Start
849,Algeria,Draoui Mohamed,798667851,Start
850,Algeria,Boudina Mostefa,793718332,Stub
851,Algeria,President of Algeria,801180489,B
852,Algeria,Ahmed Ben Bella,740440784,Stub
853,Algeria,Chadli Bendjedid,800726457,Stub
854,Algeria,Abdelmalek Benhabyles,805427697,Stub
855,Algeria,Benyoucef Benkhedda,782192657,Stub
856,Algeria,Houari Boumédiène,740706219,Stub
857,Algeria,Abdelaziz Bouteflika,797037799,Stub
858,Algeria,Ali Kafi,705910185,Stub
859,Algeria,Template:AlgerianPres,803965612,GA
860,Algeria,Template:Algeria-politician-stub,782105275,Start
861,Algeria,Template:Algeria-diplomat-stub,707427823,Stub
862,Algeria,Amar Abba,767405413,Stub
863,Algeria,Mohamed Ben Ahmed Abdelghani,800725058,Stub
864,Algeria,Belaid Abdessalam,796945473,Start
865,Algeria,Abdennour Abrous,804372706,Stub
866,Algeria,Ahmed Attaf,788748788,Stub
867,Algeria,Ahmed Benbitour,780658360,Stub
868,Algeria,Mourad Benmehidi,794381535,C
869,Algeria,Lakhdar Ben Tobbal,796600973,Stub
870,Algeria,Rabah Bitat,797986413,C
871,Algeria,Abdeslam Bouchouareb,772651059,Start
872,Algeria,Abderrachid Boukerzaza,799017231,C
873,Algeria,Abdelhafid Boussouf,791039747,Start
874,Algeria,Abdelhamid Brahimi,778326830,Stub
875,Algeria,Mahmoud Cherif,800725950,Start
876,Algeria,Jacques Chevallier,746936441,Stub
877,Algeria,Saad Dahlab,791312936,Start
878,Algeria,Abdallah Djaballah,791295370,Start
879,Algeria,Said Djinnit,804142444,Start
880,Algeria,Ahmed Djoghlaf,722113361,Stub
881,Algeria,Karim Djoudi,714164147,Stub
882,Algeria,Amar Ghoul,764203869,Stub
883,Algeria,Sid Ahmed Ghozali,780680919,Start
884,Algeria,Salah Goudjil,774806785,Stub
885,Algeria,Smail Hamdani,788018992,Start
886,Algeria,Mouloud Hamrouche,757817902,Start
887,Algeria,Ali Haroun,799290487,C
888,Algeria,Mouloud Kacem Naît Belkacem,755092305,Stub
889,Algeria,Rabeh Kebir,721935284,Stub
890,Algeria,Lamine Khene,796388361,Start
891,Algeria,Maurice Laban,804696553,Start
892,Algeria,Ramtane Lamamra,712810569,Stub
893,Algeria,List of mayors of Algiers,796386574,Start
894,Algeria,List of mayors of Oran,708980561,Stub
895,Algeria,Ahmed Tewfik El Madani,804905610,Stub
896,Algeria,Redha Malek,780665054,Start
897,Algeria,Mourad Medelci,567620838,Stub
898,Algeria,Djilali Mehri,544347736,Stub
899,Algeria,Mahfoud Nahnah,665948270,Stub
900,Algeria,Ali Fawzi Rebaine,791732995,C
901,Algeria,Abdelmalek Sellal,739114957,Stub
902,Algeria,Mokdad Sifi,801607196,Start
903,Algeria,Bouguerra Soltani,799959652,Start
904,Algeria,Mustapha Stambouli,796929637,Stub
905,Algeria,Abdelmadjid Tebboune,686269631,Stub
906,Algeria,Abdelhamid Temmar,784420611,Stub
907,Algeria,Tahar Touati,776925770,Stub
908,Algeria,Mhamed Yazid,794404263,Stub
909,Algeria,Yazid Zerhouni,776740910,Start
910,Algeria,Bakhti Belaïb,794692299,Stub
911,Algeria,Mohamed Belouizdad,793698226,C
912,Algeria,Benaouda Hadj Hacène Bachterzi,787988818,Start
913,Algeria,Abderrahmane Benkhalfa,803753209,Start
914,Algeria,Boualem Bessaïh,797172347,C
915,Algeria,Said Boualam,805031745,B
916,Algeria,Lakhdar Brahimi,805238950,B
917,Algeria,Mohamed Salah Dembri,787008529,Start
918,Algeria,Fatiha Serour,804899320,B
919,Algeria,Mohamed Khemisti,771190539,Start
920,Algeria,Azzedine Mihoubi,806049084,B
921,Algeria,Mohammed Saleh Bendjelloul,792015412,C
922,United States,List of African-American Republicans,803076089,B
923,United States,List of American professional sports figures who held elective office,763016935,C
924,United States,List of United States political appointments across party lines,786507820,C
925,United States,List of assassinated American politicians,804756849,B
926,United States,"List of Hillary Clinton presidential campaign political endorsements, 2016",800159275,GA
927,United States,List of chairpersons of the College Republicans,796321986,Start
928,United States,List of American federal politicians convicted of crimes,798917443,B
929,United States,List of American state and local politicians convicted of crimes,788278977,Start
930,United States,List of foreign-born United States politicians,805326323,C
931,United States,List of minority governors and lieutenant governors in the United States,800638438,B
932,United States,List of Italian-American politicians by state,798803407,B
933,United States,List of the first LGBT holders of political offices in the United States,806288612,GA
934,United States,List of Asian Pacific American Democrats,806265292,B
935,United States,List of Jewish American politicians,747720470,Start
936,United States,List of Latino Democrats,791704982,Stub
937,United States,List of Latino Republicans,796407786,Stub
938,United States,List of United States politicians with doctorates,766231134,Stub
939,United States,"Politics of Dayton, Ohio",797399413,Stub
940,United States,Political appointments by Donald Trump,796669862,Stub
941,United States,List of richest American politicians,713635313,Stub
942,United States,List of politicians affiliated with the Tea Party movement,806285660,FA
943,United States,United States Attorneys appointed by Donald Trump,805802544,C
944,United States,List of United States politicians who have acknowledged cannabis use,749469278,B
945,United States,Template:Lists of US Presidents and Vice Presidents,788254131,Start
946,United States,Political boss,760143034,Start
947,United States,A. A. Ames,805855642,Start
948,United States,John Moran Bailey,711888752,Stub
949,United States,Charles R. Brayton,790492126,Stub
950,United States,William Bulger,795143032,Start
951,United States,Thomas C. Campbell,791429003,C
952,United States,E. H. Crump,777119810,Start
953,United States,James Michael Curley,797149477,Start
954,United States,Tom Dennison (political boss),797291537,C
955,United States,Mark Hanna,800144885,GA
956,United States,Sylvanus Lowry,800299837,C
957,United States,Kent Kane Parrot,800400804,C
958,United States,Tom Pendergast,782491016,C
959,United States,Michael Podhorzer,804018714,C
960,United States,Thomas Rhea,789215364,C
961,United States,Soapy Smith,803109508,C
962,United States,John Henry Whallen,804582401,C
963,United States,Thomas Boylston Adams (1910–1997),798165504,C
964,United States,J. Edward Addicks,801851532,C
965,United States,Rushern Baker IV,803772608,C
966,United States,Marion Christopher Barry,798060366,B
967,United States,Jocelyn Benson,733895312,Start
968,United States,Hal Bidlack,780162625,GA
969,United States,Susan Bitter Smith,772683503,C
970,United States,Greg Brannon,798343125,GA
971,United States,Mark E. Clayton,803763734,GA
972,United States,Jack Davis (industrialist),806165568,GA
973,United States,Sho Dozono,798306105,C
974,United States,Bill Evans (politician),805955059,C
975,United States,Judy Feder,802519489,C
976,United States,Fighting Dems,738628835,Start
977,United States,Jim Gilchrist,801532221,C
978,United States,Melissa Helmbrecht,743537215,C
979,United States,Ben C. Henley,789943338,C
980,United States,Doug Hoffman,798895703,GA
981,United States,Craig Huey,804757304,C
